keyvar;school;type_sch;sec_lev;respnum;v01;v02;v03;v04;v05;v0601;v0602;v0603;v0604;v0605;v0606;v0607;v0607a;v07;v080;v081;v082;v083;v084;v085;v08a;v090;v091;v092;v093;v09a;v1001;v1002;v1003;v1004;v1005;v1006;v11;v12;v130;v131;v132;v133;v13a;v140;v141;v142;v143;v14a;v150;v151;v152;v153;v15a;v160;v161;v162;v163;v16a;v170;v171;v172;v173;v17a;v18;v19;v20;v21;v2201;v2202;v2203;v2204;v2205;v2206;v2207;v2207a;v23;v240;v241;v242;v243;v25;v26;v27;v28a0;v28a1;v28a2;v28b0;v28b1;v28b2;v28c0;v28c1;v28c2;v2901;v2902;v2903;v2904;v30;v31;v32;v33;v34;v35;v360;v361;v37;v37_1;v37a;v37a1;v37b;v37b1;v38;v3901;v3902;v3903;v3904;v3905;v3906;v3907;v3908;v4001;v4002;v4003;v4004;v41;v42;v43;v44;v4501;v4502;v4503;v4504;v4505;v4506;v4507;v4508;v4509;v46;v47;v48;v48a;v49;v49a;v50;v50a;v5101;v5102;v5103;v5104;v5105;v5201;v5202;v5203;v5301;v5302;v5303;v5304;v5305;v5306;v54;v54a;v54b;v55;v55a;v55b;v56;v56a;v56b;v57;v57a;v57b;v58;v58a;v58b;v59;v59a;v59b;v60;v60a;v60b;del_ern;crime_types;unsafe_nh;ethnicity;dutch;surinam_antillian;moroccan_turkish
12172;57;15;2;5715206;2;5;3;2;1;2;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;2;2;1;1;1;1;1;2; ;9;99;99;99;99;9;9;14;1; ; ;1; ; ;1; ; ;0;0;1;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;1;3;1;1;2;5;1;9;1;9;9;1;2;3;2;1;1;1;1;1;5;1;1;3;1;1;2;11;1; ;2;13;2;2;1;3;3;4;1;3;3;1;5;1;7;1;2;13;1;1; ;1;1; ;1;2;12;2;1; ;1;1; ;1;1; ;1;0;2;3,8;4;0;0;0
12174;57;15;2;5715208;1;3;4;3;5;5;1;1;1;1;1;2; ;5;2;3;5;0;0;0;0;1;0;0;0;0;2;1;1;1;1;1;4;4;4;5;9;0;0;2;0;0;0;0;3;6;0;0;0;3;5;0;0;0;7;8;9;0;mijn familie;6;2;3;5;4;1;1;1;2;1;2; ;3;6;0;0;0;3;3;13;1; ; ;1; ; ;1; ; ;1;0;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;2;2;3;2;2;4;3;4;3;5;3;2;2;3;3;2;9;1;2;4;5;3;3;4;2;2;1; ;1; ;1; ;2;1;2;3;2;4;4;4;3;1;3;1;4;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;2,2;4;0;0;0
12175;57;15;2;5715209;2;3;1;3;2;3;3;3;2;3;2;2; ;6;2;0;0;0;0;0;0;1;0;0;0;0;2;3;2;2;2;1;3;4;5;0;0;0;0;2;4;0;0;0;2;0;0;0;0;5;0;0;0;0;5;0;0;0;0;2;3;2;6;1;1;1;1;1;2;2; ;1;1;0;0;0;1;1;13;1; ; ;1; ; ;1; ; ;0;0;1;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;2;4;3;1;2;3;1;4;4;4;1;2;2;3;3;3;3;1;3;5;5;4;4;4;2;2;1; ;1; ;1; ;1;2;2;3;1;4;4;4;3;2;4;3;5;2;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1,6;4;0;0;0
12177;57;15;2;5715211;1;4;5;3;2;2;1;1;1;2;1;2; ;2;3;0;0;0;0;0;0;1;0;0;0;0;3;1;1;1;1;2;1;2;9;0;0;0;0;10;0;0;0;0;10;0;0;0;een vriendin;9;0;0;0;niemand;2;0;0;0;0;2;2;2;5;4;1;1;1;2;2;2; ;3;9;0;0;0;2;2;13;1; ; ;1; ; ;1; ; ;0;0;1;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;1;4;3;1;1;3;2;9;3;9;9;1;2;3;3;3;4;3;3;4;2;3;4;3;1;1;2;9;2;13;2;11;2;1;2;3;1;4;3;4;4;2;3;3;7;7;1; ;1;1; ;1;1; ;1;2;12;2;1; ;1;1; ;1;1; ;1;0;1;2,8;4;0;0;0
12179;57;15;2;5715213;2;4;5;3;4;4;3;2;1;2;1;2; ;7;3;5;10;0;0;0;buiten;3;0;0;0;0;1;2;2;1;2;3;3;2;4;10;0;0;slaan;8;0;0;0;0;2;0;0;0;0;9;0;0;0;iedereen;2;0;0;0;0;3;3;6;2;2;1;1;2;2;2;2; ;3;6;0;0;0;3;2;13;1; ; ;1; ; ;0; ; ;0;0;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;4;2;3;1;1;3;5;1;4;5;2;5;1;3;4;3;1;1;1;1;1;2;1;4;3;3;1;1; ;1; ;2;13;1;1;3;3;1;4;3;4;2;1;4;2;7;2;1; ;1;1; ;1;1; ;1;2;10;1;1; ;1;2;12;1;1; ;1;1;2;3,8;4;0;0;0
12184;57;15;2;5715218;2;4;5;3;3;3;1;1;2;3;2;2; ;2;2;3;0;0;0;0;0;1;0;0;0;0;1;1;1;2;2;2;1;4;5;6;7;9;0;8;0;0;0;0;8;0;0;0;0;3;5;8;0;0;2;0;0;0;0;1;1;1;4;3;2;2;2;1;2;2; ;2;6;0;0;0;2;2;14;1; ; ;1; ; ;1; ; ;0;0;2;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;4;4;1;2;2;4;3;4;4;4;2;2;1;3;2;3;5;4;4;4;5;4;5;4;2;2;1; ;1; ;1; ;2;2;1;3;2;4;3;4;4;1;3;2;7;6;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1,6;4;0;0;0
12186;57;15;2;5715220;1;4;5;3;1;2;1;1;1;1;1;2; ;1;10;0;0;0;0;0;bij de kluisjes;1;0;0;0;0;3;1;1;1;1;1;1;4;4;5;0;0;0;11;0;0;0;niets;6;10;0;0;mijn hartsvriendin;9;0;0;0;iedereen;2;0;0;0;0;9;1;1;5;1;1;1;1;1;1;2; ;4;8;0;0;0;2;2;13;1; ; ;1; ; ;1;3; ;0;0;1;1; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;1;3;1;1;4;4;1;5;5;5;4;3;1;4;3;1;4;1;1;4;4;3;4;4;2;1;1; ;1; ;1; ;2;1;1;3;1;4;4;4;5;1;1;1;7;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;2,2;4;0;0;0
12189;57;15;2;5715223;2;5;5;3;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;3;0;0;0;0;1;1;1;1;1;1;1;1;10;0;0;0;ik haal mijn broer;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;2;1;2;1;1;2;2; ;4;5;0;0;0;1;2;13;1; ; ;1; ; ;1;3; ;3;2;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;1;4;1;1;2;5;2;5;5;4;5;1;1;4;3;3;3;2;2;4;5;4;5;5;1;1;1; ;1; ;1; ;1;1;1;2;2;4;2;4;2;2;3;3;7;5;1; ;1;1; ;1;1; ;1;2;7;2;1; ;1;2;11;2;1; ;1;1;2;1,4;4;0;0;0
12190;57;15;2;5715224;1;4;4;3;2;3;1;1;1;2;1;2; ;2;3;0;0;0;0;0;0;3;0;0;0;0;3;1;1;1;1;1;3;4;5;0;0;0;0;8;0;0;0;0;8;0;0;0;0;5;0;0;0;0;2;0;0;0;0;5;3;3;5;2;1;1;1;1;1;2; ;3;6;0;0;0;2;2;13;1; ; ;1; ; ;1; ; ;2;0;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;2;3;2;1;1;3;1;5;2;5;3;3;2;2;3;2;2;1;1;5;5;5;4;4;2;1;1; ;1; ;1; ;1;1;1;3;2;4;4;4;2;2;1;1;6;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1,4;4;0;0;0
12192;57;16;2;5716202;2;4;5;1;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;3;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;4;2;1;2;1;1;2;2; ;4;6;0;0;0;2;2;14;1; ; ;2; ; ;1; ; ;1;0;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;4;3;3;3;1;1;4;1;5;1;5;3;2;2;3;2;1;2;1;4;4;5;5;5;5;2;1;2;13;1; ;2;12;1;2;2;2;1;4;2;4;4;2;5;2;7;5;1; ;1;1; ;1;1; ;1;2;10;2;2;7;2;1; ;1;1; ;1;1;2;1,2;4;0;0;0
12193;57;16;2;5716203;1;3;4;4;2;4;1;1;1;2;1;2; ;3;2;0;0;0;0;0;0;3;0;0;0;0;2;2;1;1;2;2;3;4;5;0;0;0;0;3;0;0;0;0;7;0;0;0;0;6;0;0;0;0;6;0;0;0;0;3;2;2;5;1;1;1;1;2;1;2; ;1;1;0;0;0;1;1;14;1; ; ;1; ; ;1;3; ;0;1;2;1; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;1;1;3;1;2;3;3;5;2;4;1;1;1;3;2;4;5;3;2;4;4;4;4;4;2;2;1; ;1; ;1; ;2;2;2;3;2;3;4;4;2;2;3;2;5;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;2;4;0;0;0
12195;57;16;2;5716205;2;4;5;3;2;2;1;1;2;1;2;2; ;2;3;6;0;0;0;0;0;3;0;0;0;0;1;1;1;2;1;2;4;3;4;6;9;0;0;6;8;10;0;0;6;7;0;0;0;2;3;0;0;0;4;0;0;0;0;2;2;6;2;2;1;1;1;1;2;2; ;4;6;0;0;0;2;2;13;1; ; ;1; ; ;3; ; ;0;1;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;2;2;1;1;3;5;3;5;3;1;2;1;1;3;3;3;4;2;2;5;5;5;5;3;2;1;2;12;1; ;2;9;1;1;2;1;1;4;2;4;3;5;6;7;5;5;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1,4;4;0;0;0
12199;57;16;2;5716209;1;3;4;4;2;5;1;1;3;1;3;2; ;4;2;3;0;0;0;0;0;1;0;0;0;0;2;1;1;2;2;2;3;2;4;10;0;0;slaan;4;5;6;8;0;6;0;0;0;0;2;3;0;0;0;8;0;0;0;0;5;3;2;5;5;1;1;2;1;1;2; ;2;7;8;0;0;2;2;12;1; ; ;1; ; ;3; ; ;0;0;0;1; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;1;1;1;1;1;1;1;5;5;3;5;2;2;3;4;3;5;5;5;1;5;5;5;5;5;1;3;1; ;1; ;1; ;2;3;3;1;3;4;2;4;5;1;2;1;3;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1;4;0;0;0
12203;57;16;2;5716213;1;5;5;1;2;2;1;1;1;2;1;2; ;2;10;0;0;0;0;0;buiten;3;0;0;0;0;1;1;1;1;3;1;3;6;4;0;0;0;0;10;0;0;0;0;8;0;0;0;0;5;0;0;0;0;6;0;0;0;0;2;2;2;4;2;1;2;1;5;2;2; ;3;4;5;6;9;3;2;12;1; ; ;1; ; ;1;3; ;1;0;0;1; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;1;4;1;2;1;5;1;5;3;4;2;1;2;5;3;1;4;1;5;3;4;1;4;5;1;1;2;11;1; ;1; ;2;1;2;3;2;3;1;4;3;2;4;1;7;1;1; ;1;2;12;2;2;12;2;2;10;1;1; ;1;1; ;1;1; ;1;0;3;2,6;4;0;0;0
12210;57;16;2;5716220;1;5;5;2;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;1;1;1;1;1;1;2; ;1;1;0;0;0;1;1;12;1; ; ;1; ; ;1;3; ;1;2;1;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;1;1;2;1;2;3;2;1;4;5;5;5;2;1;3;3;3;1;2;1;5;5;5;5;5;2;1;1; ;1; ;1; ;2;1;2;3;1;4;4;4;3;6;3;2;7;4;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1;4;0;0;0
12214;57;16;2;5716224;1;4;5;3;3;3;1;2;1;5;3;2; ;3;2;3;10;0;0;0;in de pauze;3;5;0;0;0;2;1;1;1;2;4;4;5;7;9;10;0;alles terug doen;3;8;0;0;0;6;7;0;0;0;8;9;0;0;iedereen;8;0;0;0;0;2;3;3;5;2;1;2;1;2;1;2; ;2;8;0;0;0;3;2;12;1; ; ;1; ; ;3; ; ;0;1;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;1;1;2;1;1;1;2;1;5;2;5;3;1;2;5;3;2;3;2;3;3;5;5;5;4;2;1;2;10;1; ;1; ;1;1;2;2;2;4;1;4;2;2;4;1;7;3;1; ;1;1; ;1;1; ;1;2;6;1;1; ;1;1; ;1;1; ;1;0;1;1,6;4;0;0;0
12215;57;16;2;5716225;2;1;1;5;5;5;2;1;2;5;5;1;ze zeggen dat ik stink en lopen weg;6;2;3;4;8;9;10;op weg naar huis;2;6;0;0;in de pauze;2;2;1;1;2;2;5;4;4;6;10;0;weglopen;2;3;5;6;0;4;5;6;0;0;3;4;5;9;concierge;7;0;0;0;0;5;5;3;4;3;1;1;1;1;2;2; ;5;7;0;0;0;2;2;13;1; ; ;1; ; ;1;3; ;0;0;1;1; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;1;1;3;1;2;2;1;5;4;5;1;2;3;1;2;3;4;2;2;4;4;4;4;5;2;2;1; ;1; ;1; ;2;3;3;3;1;4;4;4;2;5;6;4;2;3;1; ;1;1; ;1;1; ;1;2;13;2;1; ;1;1; ;1;2;10;2;1;2;1,8;4;0;0;0
12218;57;17;2;5717203;2;5;5;2;2;1;1;1;1;1;1;2; ;2;2;0;0;0;0;0;0;2;0;0;0;0;1;1;1;1;1;1;2;2;10;0;0;0;ik ga slaan;10;0;0;0;0;6;0;0;0;0;5;0;0;0;0;2;0;0;0;0;1;1;1;2;1;1;1;1;1;1;2; ;4;6;0;0;0;3;3;13;1; ; ;1; ; ;1; ; ;0;0;1;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;5;5;5;5;5;5;5;5;5;2;5;5;1;1;3;3;1;1;2;1;1;5;3;5;3;1;1;2;7;2;12;2;11;1;1;1;2;1;4;1;4;3;1;2;3;7;5;2;13;2;2;13;2;2;12;2;2;11;2;2;6;2;2;11;2;1; ;1;1;6;2,6;4;0;0;0
12219;57;17;2;5717204;1;4;5;2;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;2;1;1;1;2;1;2; ;2;9;0;0;0;2;2;13;1; ; ;0; ; ;1;3; ;2;1;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;1;2;2;1;1;2;5;1;5;3;5;1;2;1;2;3;3;4;3;1;3;2;3;3;5;2;1;1; ;1; ;1; ;1;3;2;3;2;4;1;4;3;7;7;1;7;3;1; ;1;2;99;9;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;1;2,8;4;0;0;0
12222;57;17;2;5717207;1;4;5;2;1;1;1;1;1;2;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;5;0;0;0;1;0;0;0;0;1;1;1;5;1;1;1;1;1;1;2; ;3;7;0;0;0;2;3;13;1; ; ;1; ; ;1; ; ;2;0;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;2;3;1;1;3;2;1;4;2;5;1;2;1;3;3;3;4;3;3;2;2;1;4;5;2;1;2;12;1; ;2;12;1;1;2;3;2;4;1;4;3;2;6;1;7;3;1; ;1;1; ;1;1; ;1;2;9;1;2;11;1;2;13;2;1; ;1;1;3;3,2;4;0;0;0
12223;57;17;2;5717208;1;5;5;2;2;2;1;1;1;2;1;2; ;2;2;0;0;0;0;0;0;1;0;0;0;0;2;1;1;1;2;1;3;4;5;0;0;0;0;8;0;0;0;0;2;0;0;0;0;3;5;0;0;0;2;0;0;0;0;2;3;3;2;3;1;1;1;2;1;2; ;3;4;9;0;0;2;2;12;1; ; ;1; ; ;3; ; ;0;1;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;2;3;2;1;1;3;1;4;5;5;4;2;2;3;3;1;3;1;1;4;5;4;5;5;2;1;2;12;1; ;1; ;2;2;2;3;2;4;4;4;4;6;6;3;7;3;1; ;1;1; ;1;1; ;1;2;10;1;1; ;1;1; ;1;1; ;1;0;1;1,4;4;0;0;0
12225;57;17;2;5717210;1;3;5;3;3;2;1;1;1;3;1;2; ;2;2;5;0;0;0;0;0;1;0;0;0;0;1;1;1;1;2;1;3;2;4;10;0;0;tegen iemand praten;5;10;0;0;0;4;0;0;0;0;3;4;5;0;0;9;0;0;0;de pestkoppen;3;2;3;5;2;2;1;1;2;2;2; ;1;1;0;0;0;1;1;13;1; ; ;1; ; ;1; ; ;0;0;1;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;1;1;3;2;1;1;1;1;2;2;1;2;1;4;3;1;2;2;2;2;2;1;1;1;3;9;2;11;1; ;1; ;3;1;1;2;2;4;4;4;3;5;1;1;5;5;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;4,6;4;0;0;0
12230;57;17;2;5717215;2;4;4;3;4;5;3;4;2;3;2;2; ;5;2;3;0;0;0;0;0;1;0;0;0;0;2;2;2;2;2;2;4;3;4;6;7;8;0;3;6;0;0;0;4;5;6;0;0;3;4;5;8;0;2;0;0;0;0;5;3;3;5;2;2;1;1;2;2;2; ;1;1;0;0;0;1;1;12;1; ; ;1; ; ;1;3; ;0;1;1;1; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;2;2;2;2;3;4;1;4;1;4;1;1;2;3;3;5;3;3;4;4;5;5;5;3;3;2;1; ;1; ;2;11;1;1;3;2;1;4;2;4;2;1;7;2;5;7;1; ;1;1; ;1;2;9;9;1; ;1;1; ;1;1; ;1;1; ;1;0;1;1,6;4;0;0;0
12231;57;17;2;5717216;2;4;5;2;1;1;1;1;2;2;2;2; ;9;99;99;99;99;99;99;0;9;9;9;9;0;2;1;1;2;2;2;1;1;10;0;0;0;uitschelden;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;6;2;1;2;1;1;1;2; ;1;7;0;0;0;3;3;13;1; ; ;1; ; ;3; ; ;0;0;0;1; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;2;1;1;1;1;5;1;3;2;5;1;2;1;3;3;3;1;1;1;5;5;5;5;5;2;2;2;8;1; ;2;10;3;1;2;3;1;1;3;4;5;4;7;1;7;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;2;5;2;1; ;1;1;1;1;4;0;0;0
12232;57;17;2;5717217;2;5;3;3;1;2;1;1;1;2;1;2; ;1;1;10;0;0;0;0;buiten school;3;0;0;0;0;4;4;4;1;4;1;5;2;10;0;0;0;ze in elkaar slaan;11;0;0;0;ik was boos;8;0;0;0;0;2;0;0;0;0;6;0;0;0;0;2;2;3;6;2;1;2;1;2;1;2; ;1;1;0;0;0;1;1;14;1; ; ;1; ; ;3; ; ;1;0;0;1; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;4;1;1;1;1;1;1;5;2;5;3;1;1;3;2;1;5;2;2;2;2;2;3;3;1;1;2;13;2;14;2;12;1;1;1;3;2;4;2;4;3;2;5;2;7;6;1; ;1;2;13;2;2;14;2;1; ;1;2;12;2;2;13;2;1; ;1;1;4;3,6;4;0;0;0
12234;57;17;2;5717219;1;3;2;3;2;2;1;1;2;2;2;2; ;2;2;3;0;0;0;0;0;1;0;0;0;0;2;1;1;2;3;1;3;2;4;5;0;0;0;2;8;0;0;0;2;8;0;0;0;5;0;0;0;0;8;0;0;0;0;6;2;2;2;1;1;1;1;2;1;2; ;1;1;0;0;0;1;1;12;1; ; ;1; ; ;1;3; ;0;3;1;1; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;1;3;3;2;2;2;2;3;5;4;3;4;1;2;3;3;3;4;3;2;4;5;3;3;9;2;3;1; ;1; ;1; ;2;2;2;2;2;4;4;4;4;2;5;2;5;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;2,25;4;0;0;0
12235;57;17;2;5717220;1;4;2;3;1;2;1;1;1;2;1;2; ;1;1;0;0;0;0;0;0;3;4;0;0;0;1;1;1;1;4;1;1;1;1;0;0;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;0;0;1;2;6;0;0;1;2;3;1;2;1;1;1;2;1;2; ;1;1;0;0;0;1;1;13;1; ; ;1; ; ;1;3; ;5;5;5;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;1;3;5;2;1;2;3;4;5;3;5;5;1;2;2;2;1;4;1;5;2;4;5;2;3;2;1;1; ;1; ;1; ;2;1;2;3;1;1;1;2;5;3;5;1;1;2;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;2,8;4;0;0;0
12237;57;17;2;5717222;2;4;5;3;2;3;1;2;1;2;1;2; ;4;3;4;0;0;0;0;0;1;0;0;0;0;3;1;3;1;1;1;4;4;4;5;0;0;0;3;5;7;9;0;3;5;6;7;0;5;0;0;0;0;2;0;0;0;0;6;5;5;5;1;1;1;1;2;1;2; ;2;6;0;0;0;2;2;14;1; ; ;1; ; ;3; ; ;0;1;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;1;1;2;1;1;1;1;1;3;2;5;3;1;1;3;3;1;4;1;1;4;2;1;3;5;2;1;2;6;1; ;2;13;1;1;2;3;1;4;2;4;3;4;5;1;3;6;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;2;9;1;1; ;1;1;1;3;4;0;0;0
12239;57;17;2;5717224;2;4;4;3;5;3;1;1;2;4;1;1;ze doen dom omdat je er niet bij hoort;5;2;10;0;0;0;0;buiten de klas;6;0;0;0;gewoon buiten;2;2;1;2;1;1;4;2;1;4;5;6;0;6;8;0;0;0;5;6;0;0;0;2;3;0;0;0;2;0;0;0;0;2;3;3;5;1;1;1;2;1;1;2; ;1;1;0;0;0;1;1;13;1; ; ;1; ; ;3; ; ;0;2;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;1;5;3;1;3;4;1;5;3;5;1;2;2;2;3;2;1;2;1;5;5;5;5;5;2;1;1; ;1; ;2;11;1;1;2;3;2;4;4;4;4;1;6;1;7;5;1; ;1;1; ;1;1; ;1;2;10;1;1; ;1;1; ;1;2;11;1;1;2;1;4;0;0;0
12240;57;17;2;5717225;2;2;5;2;1;2;1;1;1;1;1;2; ;7;2;0;0;0;0;0;0;1;0;0;0;0;3;2;1;1;1;1;2;2;6;0;0;0;0;2;0;0;0;0;6;0;0;0;0;3;0;0;0;0;2;0;0;0;0;6;6;9;9;9;9;9;9;9;9;2; ;2;9;0;0;0;2;2;13;1; ; ;1; ; ;3; ; ;0;2;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;1;1;1;1;1;2;1;3;1;5;2;2;2;3;3;2;3;2;1;5;2;5;5;5;2;2;1; ;1; ;1; ;9;9;9;9;9;9;9;9;9;9;9;9;9;9;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;2;99;9;1; ;1;1;1;1,6;4;0;0;0
12001;60;21;5;6021001;1;4;4;2;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;6;1;1;1;1;1;2;2; ;3;5;6;0;0;3;3;15;1; ; ;1; ; ;1; ; ;0;0;2;0;3;2;2;4;5;2;1;2;1;1; ; ; ; ;1;2;1;3;1;1;1;1;1;5;4;5;5;2;1;3;2;1;2;1;1;5;4;5;5;5;2;1;2;14;1; ;1; ;2;1;2;2;2;4;2;4;3;2;5;3;5;6;1; ;1;1; ;1;1; ;1;2;99;1;1; ;1;1; ;1;1; ;1;0;1;1,2;1;1;0;0
12003;60;21;5;6021003;1;4;4;3;2;2;1;1;1;2;1;1;gepest met omvang van borsten;5;5;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;3;4;2;5;0;0;0;0;11;0;0;0;wilde niet gymen;3;6;10;0;aan beste vriendin;3;5;9;0;ouders;9;0;0;0;familie;6;6;2;5;2;1;1;1;2;1;2; ;4;8;0;0;0;1;1;15;1; ; ;1; ; ;0; ; ;0;0;0;0;8;2;2;8;2;2;1;0;1;1; ; ; ; ;1;5;1;4;2;1;3;4;1;5;3;5;3;1;2;4;1;2;5;3;2;3;2;4;5;5;1;1;1; ;1; ;2;13;2;1;2;2;2;3;1;4;5;3;7;1;5;1;1; ;1;2;14;2;2;14;2;2;14;1;1; ;1;1; ;1;1; ;1;0;3;2,2;1;1;0;0
12009;60;21;5;6021009;1;4;3;3;1;2;1;1;1;2;1;2; ;1;99;99;99;99;99;99;99999999999999999999;9;9;9;9;99999999999999999999;1;1;1;1;2;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;2;1;1;1;1;1;1;een foto in school opgehangen;1;7;0;0;0;3;3;13;2; ; ;1; ; ;4; ; ;0;2;0;0;8;2;2;8;5;2;1;16;2;1; ; ; ; ;1;2;2;2;3;1;4;2;4;5;2;5;3;2;1;3;3;2;4;1;1;3;2;5;5;3;2;2;1; ;1; ;2;10;2;2;2;3;1;4;3;4;3;2;5;1;4;4;1; ;1;2;12;2;1; ;1;2;12;2;1; ;1;1; ;1;2;11;1;1;3;2,4;1;1;0;0
12013;60;21;5;6021013;1;3;5;4;2;2;1;1;1;2;1;2; ;2;10;0;0;0;0;0;op kamp Terschelling;1;0;0;0;0;3;1;1;1;2;1;3;2;4;0;0;0;0;2;0;0;0;0;2;0;0;0;0;5;0;0;0;0;3;4;5;0;0;2;2;6;5;1;1;1;1;2;1;2; ;3;6;0;0;0;2;2;14;1; ; ;1; ; ;1;3; ;0;1;1;0;8;2;2;3;5;5;1;0;2;1; ; ; ; ;3;2;1;3;1;1;2;3;2;5;3;4;2;2;2;3;3;2;3;3;2;4;2;4;4;3;2;2;1; ;1; ;1; ;1;2;2;3;1;4;4;4;4;1;3;2;6;4;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;2,6;1;1;0;0
